pickup_datetime,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,icon,fog,rain,snow,hail,thunder,tornado
2018-01-09 14:00:00,21.1,70.0,20.6,69.1,97.0,0.0,0.0,,,0,North,2.0,1.2,1010.6,29.85,,,,,9.9,0.39,Light Rain,rain,0,1,0,0,0,0
2018-01-09 15:26:00,21.7,71.1,20.6,69.1,93.0,9.3,5.8,,,0,Variable,4.8,3.0,1011.7,29.88,,,,,0.0,0.0,Light Rain,rain,0,1,0,0,0,0
2018-01-09 15:00:00,21.7,71.1,20.6,69.1,93.0,0.0,0.0,,,0,North,4.8,3.0,1010.9,29.86,,,,,0.0,0.0,Overcast,cloudy,0,0,0,0,0,0
2018-01-09 16:00:00,22.2,72.0,21.1,70.0,93.0,0.0,0.0,,,0,North,6.4,4.0,1010.8,29.85,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-09 17:00:00,22.2,72.0,21.1,70.0,93.0,0.0,0.0,,,0,North,6.4,4.0,1011.0,29.86,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2018-01-09 18:34:00,22.2,72.0,21.1,70.0,93.0,0.0,0.0,,,0,North,4.0,2.5,1012.1,29.89,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-09 18:00:00,22.2,72.0,20.6,69.1,91.0,0.0,0.0,,,0,North,6.4,4.0,1011.2,29.86,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-09 19:00:00,22.2,72.0,20.6,69.1,91.0,5.6,3.5,,,40,NE,9.7,6.0,1012.1,29.89,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-09 20:00:00,22.2,72.0,20.0,68.0,87.0,0.0,0.0,,,0,North,9.7,6.0,1013.0,29.92,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-09 21:00:00,22.8,73.0,20.0,68.0,84.0,7.4,4.6,,,0,Variable,11.3,7.0,1013.6,29.94,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-09 22:00:00,22.2,72.0,17.2,63.0,73.0,11.1,6.9,,,0,Variable,16.1,10.0,1013.8,29.94,,,,,,,Partly Cloudy,partlycloudy,0,0,0,0,0,0
2018-01-09 23:00:00,21.1,70.0,14.4,57.9,65.0,5.6,3.5,,,0,Variable,16.1,10.0,1014.4,29.96,,,,,,,Scattered Clouds,partlycloudy,0,0,0,0,0,0
2018-01-10 00:00:00,13.3,55.9,11.7,53.1,90.0,11.1,6.9,,,0,Variable,16.1,10.0,1023.8,30.24,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 01:39:00,13.3,55.9,11.7,53.1,90.0,9.3,5.8,,,0,Variable,16.1,10.0,1024.6,30.26,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 01:00:00,13.3,55.9,11.7,53.1,90.0,14.8,9.2,25.9,16.1,60,ENE,14.5,9.0,1023.7,30.23,,,,,,,Overcast,cloudy,0,0,0,0,0,0
